ticker,file,sentence,sentiment,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,type,quarter,year
PGR,PGR_2Q23.pdf,"Our property business has been most affected by catastrophes, adding almost 46 points to the property
loss ratio so far this year, which is about 16 points more when compared to this time in 2022  Historically,
we have been among the best in the industry in reserve accuracy with reserve changes contributing little
to our calendar year combined ratio","{'neg': 0.065, 'neu': 0.87, 'pos': 0.065, 'compound': 0.2516}",20.05,28.35,0.0,0.7966101694915254,earnings call,2Q,2023
PGR,PGR_2Q23.pdf,"Obviously, there's a lot more that goes into it than just the acquisition
expense  A lot has to do with losses, and there could be uncertainty around catastrophes, et cetera","{'neg': 0.154, 'neu': 0.846, 'pos': 0.0, 'compound': -0.6249}",49.49,17.33,0.0,0.9666666666666667,earnings call,2Q,2023
PGR,PGR_2Q23.pdf,"It's an all-in number  We don't manage to an underlying even though that's obviously something we
look at, but it can't be exclusive of catastrophes or adverse development or reserve development of
any kind because that's part of being the business of insurance","{'neg': 0.097, 'neu': 0.787, 'pos': 0.116, 'compound': 0.237}",27.83,22.78,0.0,0.8372093023255814,earnings call,2Q,2023
PGR,PGR_2Q23.pdf,"We don't manage to an underlying even though that's obviously something we
look at, but it can't be exclusive of catastrophes or adverse development or reserve development of
any kind because that's part of being the business of insurance  How it reads -- it's our profit core value
states","{'neg': 0.08, 'neu': 0.729, 'pos': 0.191, 'compound': 0.8292}",22.76,24.2,0.0,0.8571428571428571,earnings call,2Q,2023
PGR,PGR_3Q11.pdf,"But we're not growing at such rapid rates that I
consider, say, yes, absolutely and here's the percentage, but there's nothing I would do differently  And I
hope that as we see, to the last question, a little bit of a rate positive environment -- if in fact, that is what
happens, then Snapshot will become more important for people as a way to control their own rate level, if
in fact they're subject to some of those rate increases","{'neg': 0.019, 'neu': 0.818, 'pos': 0.163, 'compound': 0.9344}",8.21,35.14,0.0,0.8125,earnings call,3Q,2011
PGR,PGR_3Q11.pdf,"The first one, looking at homeowners' results here for this year, they've been
pretty poor with all the catastrophe losses  And I imagine the same holds for some of your partners","{'neg': 0.252, 'neu': 0.668, 'pos': 0.079, 'compound': -0.7906}",65.39,14.98,0.0,0.9354838709677419,earnings call,3Q,2011
PGR,PGR_3Q17.pdf,"And we know
customers want us to be out there quickly, and we're known for our speed and that's why we take so
much time to really understand all the customers, all what they need during a catastrophe 
And more importantly they want to make sure that they are taken care of and that their claims are
resolved quickly and accurately","{'neg': 0.062, 'neu': 0.76, 'pos': 0.178, 'compound': 0.6436}",34.94,26.37,0.0,0.7868852459016393,earnings call,3Q,2017
PGR,PGR_3Q17.pdf,"The second tower here for a Florida event assumes a $1 billion event for the first event  The FHCF Florida
Hurricane Catastrophe Fund is not reinstatable, so that would be not available for a second event, even
given that fact, we have $1","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.6597}",44.75,20.92,0.0,0.7209302325581395,earnings call,3Q,2017
PGR,PGR_3Q17.pdf,"The FHCF Florida
Hurricane Catastrophe Fund is not reinstatable, so that would be not available for a second event, even
given that fact, we have $1 2 billion available in the event of a second event and our retention is $50
million","{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.6597}",45.77,21.56,0.0,0.8333333333333334,earnings call,3Q,2017
PGR,PGR_3Q17.pdf,"And we recognize that takes time  We know ASI's record of excellent claims service even in the most
trying circumstances, like following a catastrophe","{'neg': 0.138, 'neu': 0.659, 'pos': 0.203, 'compound': 0.2648}",55.58,16.27,0.0,1.0,earnings call,3Q,2017
PGR,PGR_3Q17.pdf,"We know ASI's record of excellent claims service even in the most
trying circumstances, like following a catastrophe  But we need to build that same level of awareness and
confidence with our agents","{'neg': 0.067, 'neu': 0.718, 'pos': 0.215, 'compound': 0.7168}",54.9,18.05,0.0,0.9696969696969697,earnings call,3Q,2017
PGR,PGR_3Q17.pdf,"So when we
think of that, we think of course our brand, your trusted brand  We think of service, especially times like
this when you have catastrophes","{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.7076}",69.45,13.76,0.0,0.7777777777777778,earnings call,3Q,2017
PGR,PGR_3Q17.pdf,"We think of service, especially times like
this when you have catastrophes  Agents get feedback on exemplary service and service that needs work","{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4173}",56.59,14.42,0.0,0.9565217391304348,earnings call,3Q,2017
PGR,PGR_3Q17.pdf,"Recognize that within our pricing in states where -- that are more prone to storms,
there are what we consider catastrophe loads in the pricing  So we are looking back over history to
understand what we think, over a reasonable period of time, is necessary to cover storm losses","{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.7964}",31.22,24.2,0.0,0.7755102040816326,earnings call,3Q,2017
PGR,PGR_3Q18.pdf,"But by raising base rates, they cause shopping amongst our entire
book  And only their best profitable customers leave, creating adverse selection and requiring even greater
rate increases","{'neg': 0.108, 'neu': 0.521, 'pos': 0.372, 'compound': 0.9209}",51.52,16.91,0.0,1.0,earnings call,3Q,2018
PGR,PGR_3Q18.pdf,"And only their best profitable customers leave, creating adverse selection and requiring even greater
rate increases 
Today, we're going to be focused on that top entry point of this cycle and talking about deploying our
highly segmented products models, really with 2 sections to the conversation","{'neg': 0.064, 'neu': 0.656, 'pos': 0.28, 'compound': 0.91}",16.33,24.49,0.0,0.9565217391304348,earnings call,3Q,2018
PGR,PGR_3Q18.pdf,"4 and 8 5, we've had to take half
the rate increases that the industry has","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",80.62,11.4,0.0,0.9375,earnings call,3Q,2018
PGR,PGR_3Q18.pdf,"5, we've had to take half
the rate increases that the industry has  That means current Progressive customers retain better through
more competitive rates, and new customers coming in the door find more competitive rates relative to
alternatives in market","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.7083}",30.88,22.0,0.0,0.825,earnings call,3Q,2018
PGR,PGR_3Q19.pdf,"We think that environment has
changed, and we're starting to see far less rate decreases and more rate increases  And naturally, as
customers receive rate increases, they're far more likely to shop than the rate decreases","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",43.4,18.84,0.0,0.7777777777777778,earnings call,3Q,2019
PGR,PGR_3Q19.pdf,"And naturally, as
customers receive rate increases, they're far more likely to shop than the rate decreases  So it's a
dynamic environment","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.4336}",40.69,17.89,0.0,0.9545454545454546,earnings call,3Q,2019
PGR,PGR_3Q19.pdf,"So
what we've looked at over the last couple of years, obviously, if you take out cats, we're profitable  The
catastrophes, especially wind and hail have been substantial","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.6444}",59.98,16.91,0.0,1.0,earnings call,3Q,2019
PGR,PGR_3Q19.pdf,"The
catastrophes, especially wind and hail have been substantial  And so we are basically -- we're changing
some of our underwriting guidelines","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.3321}",41.7,17.92,0.0,1.0,earnings call,3Q,2019
PGR,PGR_3Q19.pdf,Okay  And then just a question on catastrophe losses,"{'neg': 0.473, 'neu': 0.4, 'pos': 0.127, 'compound': -0.7351}",79.26,8.04,0.0,1.0,earnings call,3Q,2019
PGR,PGR_3Q19.pdf,"And then just a question on catastrophe losses  They've been left out the last 3 or 4 monthly
reports","{'neg': 0.295, 'neu': 0.705, 'pos': 0.0, 'compound': -0.7964}",77.57,9.71,0.0,1.0,earnings call,3Q,2019
PGR,PGR_3Q12.pdf,"And for our Direct book, which had actually been experiencing some
negative, it's now much more of a flat PLE  So while there will be a delayed effect on that as well, and I'm
not going to forecast exactly what they will be, as of right now, we're very comfortable with our retention
statistics for the customers that have actually experienced rate increases as well","{'neg': 0.076, 'neu': 0.818, 'pos': 0.106, 'compound': 0.2944}",13.96,31.54,0.0,0.8615384615384616,earnings call,3Q,2012
PGR,PGR_3Q12.pdf,"So while there will be a delayed effect on that as well, and I'm
not going to forecast exactly what they will be, as of right now, we're very comfortable with our retention
statistics for the customers that have actually experienced rate increases as well  New business probably
more concerning and I expect that, that will turn around at some point, but I'm not going to forecast that
point","{'neg': 0.02, 'neu': 0.905, 'pos': 0.075, 'compound': 0.4491}",18.36,32.82,0.0,0.8115942028985508,earnings call,3Q,2012
PGR,PGR_3Q12.pdf,"Heimermann
JP Morgan Chase & Co, Research Division
I guess one question I had for you was around advertising  If you all chose, depending on the
effectiveness of the rate increases and where margins settle out on a state-by-state basis","{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.368}",40.35,20.73,0.0,0.9,earnings call,3Q,2012
PGR,PGR_3Q12.pdf,"If you all chose, depending on the
effectiveness of the rate increases and where margins settle out on a state-by-state basis  If you choose
to take advertising up, what -- how should we think about the normal, kind of lag, between when you
spend and when you actually see the growth show up in terms of policy counts and then ultimately, in
earnings? And I guess, the reason I'm asking is because the data that I've seen, which is actually a little
bit more focused on life insurance than PNC, is that it's, for Direct response that it's often -- it often takes
6 to 8 months to actually get scale in the response rate","{'neg': 0.022, 'neu': 0.934, 'pos': 0.044, 'compound': 0.3687}",31.05,25.43,0.0,0.7217391304347827,earnings call,3Q,2012
PGR,PGR_3Q21.pdf,"In true Progressive fashion, we are facing these challenges head on to do what's needed to meet our publicly stated goal
of a 96 combined ratio on an annual basis 
As part of our efforts to ensure we meet our 96 targets, we are taking rate increases across our product lines","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.6908}",36.63,22.75,0.0,0.7647058823529411,earnings call,3Q,2021
PGR,PGR_3Q21.pdf,"As part of our efforts to ensure we meet our 96 targets, we are taking rate increases across our product lines  While
objections and regulator scrutiny are part of the revision process, the pressures on the insurance pricing are real","{'neg': 0.054, 'neu': 0.886, 'pos': 0.061, 'compound': 0.0772}",39.34,22.0,0.0,0.775,earnings call,3Q,2021
PGR,PGR_3Q21.pdf,"While
objections and regulator scrutiny are part of the revision process, the pressures on the insurance pricing are real  The
entire industry has been buffeted by the headwinds of higher severity, post-pandemic increased frequency and weather-
related catastrophes","{'neg': 0.057, 'neu': 0.891, 'pos': 0.052, 'compound': -0.0516}",7.53,27.83,0.0,0.8421052631578947,earnings call,3Q,2021
PGR,PGR_3Q21.pdf,"The
entire industry has been buffeted by the headwinds of higher severity, post-pandemic increased frequency and weather-
related catastrophes  Regulators take their mandate of adequate rates seriously","{'neg': 0.057, 'neu': 0.808, 'pos': 0.135, 'compound': 0.3182}",1.77,25.61,0.0,0.9629629629629629,earnings call,3Q,2021
PGR,PGR_3Q21.pdf,"Year-to-date through the third quarter, we have placed in-market increases in aggregate of 5 points in Personal Auto,
3 points in Commercial Lines and 8 points in Property  In Personal Auto, during the third quarter, rate increases were
effective in 20 states, which had an average increase of about 6%","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.6597}",29.19,25.6,0.0,0.74,earnings call,3Q,2021
PGR,PGR_3Q21.pdf,"In Personal Auto, during the third quarter, rate increases were
effective in 20 states, which had an average increase of about 6%  So we're taking the changes in the environment
seriously and reacting decisively","{'neg': 0.045, 'neu': 0.814, 'pos': 0.142, 'compound': 0.5719}",28.51,23.01,0.0,0.9117647058823529,earnings call,3Q,2021
PGR,PGR_3Q21.pdf,"I was hoping to maybe get some of your insights on the frequency side  Maybe any color on the rate increases
and actions Progressive's taking? Does it -- is it -- is some of it predicated on the potential for accident frequencies to
continue increasing? Do you think they're kind of plateauing? I know they're nearing pre-pandemic levels","{'neg': 0.058, 'neu': 0.897, 'pos': 0.045, 'compound': -0.212}",65.73,12.03,12.2,0.7586206896551724,earnings call,3Q,2021
PGR,PGR_3Q21.pdf,"Maybe any color on the rate increases
and actions Progressive's taking? Does it -- is it -- is some of it predicated on the potential for accident frequencies to
continue increasing? Do you think they're kind of plateauing? I know they're nearing pre-pandemic levels  I guess I feel
like that's kind of one of the bigger uncertainties out there","{'neg': 0.094, 'neu': 0.868, 'pos': 0.039, 'compound': -0.5484}",65.42,12.04,12.2,0.7627118644067796,earnings call,3Q,2021
