ticker,file,sentence,sentiment,type,quarter,year
ALL,ALL_1Q11.pdf,"Over the last 4 years, we've seen a dramatic
increase in what we would call non-model Cats, which are any large severe storms, catastrophes that
are not modeled by the catastrophe models called hurricanes, earthquakes  And so you have seen a big
increases in severe weather","{'neg': 0.178, 'neu': 0.779, 'pos': 0.043, 'compound': -0.8074}",earnings call,1Q,2011
ALL,ALL_1Q11.pdf,"We've seen, over the last couple of years, increased
volatility in the first and second quarters  From what we might have seen, if you look back 10 or 15 years
when the heaviest volatility was in the third quarter relative to hurricanes","{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.2732}",earnings call,1Q,2011
ALL,ALL_1Q11.pdf,"From what we might have seen, if you look back 10 or 15 years
when the heaviest volatility was in the third quarter relative to hurricanes  If you look back at last year,
the second quarter was a very large Cat quarter for us","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2011
ALL,ALL_1Q11.pdf,"However, if I strike the results from '08 through '10, the 10-year average, or the
7-year average, drops down dramatically  Can you sort of speak about your mix of Homeowner business
as part of the changes that have taken place over the last few years in terms of removing hurricane
exposure, earthquake exposure, increasing exposure elsewhere in the country","{'neg': 0.025, 'neu': 0.975, 'pos': 0.0, 'compound': -0.128}",earnings call,1Q,2011
ALL,ALL_1Q11.pdf,"I think, more accurately, is we decreased a little bit
of all of them and a lot of hurricane and earthquake  As a percentage, that increases our percentage in
those non-model hurricane and earthquake-type environments, but we didn't really significantly increaseTHE ALLSTATE CORPORATION FQ1 2011 EARNINGS CALL  APR 28, 2011
WWW","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2011
ALL,ALL_1Q11.pdf,"As a percentage, that increases our percentage in
those non-model hurricane and earthquake-type environments, but we didn't really significantly increaseTHE ALLSTATE CORPORATION FQ1 2011 EARNINGS CALL  APR 28, 2011
WWW SPCAPITALIQ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2011
ALL,ALL_1Q12.pdf,"Maybe to give you a little longer-term perspective, too  In 2005, I think it was after
Katrina, we looked and said, ""Should we get out of the business?"" And we broke it into 3 buckets: one
was make it cats, hurricanes and earthquakes; two was non-model cats; and three was just sort of the
normal slip, fall, low severity, high-frequency events","{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.5994}",earnings call,1Q,2012
ALL,ALL_1Q12.pdf,"In 2005, I think it was after
Katrina, we looked and said, ""Should we get out of the business?"" And we broke it into 3 buckets: one
was make it cats, hurricanes and earthquakes; two was non-model cats; and three was just sort of the
normal slip, fall, low severity, high-frequency events  And so we went off at all -- we went at all 3 of those
components","{'neg': 0.069, 'neu': 0.931, 'pos': 0.0, 'compound': -0.5994}",earnings call,1Q,2012
ALL,ALL_1Q13.pdf,"And after that, we
will go back to open-market purchases  So generally, if you look in the past 2 or 3 years, we slow down
during hurricane season","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2013
ALL,ALL_1Q13.pdf,"So generally, if you look in the past 2 or 3 years, we slow down
during hurricane season  So probably mid-July through the end of September, kind of pending when the
storms are, we buy less","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2013
ALL,ALL_1Q16.pdf,"Gelb
Barclays PLC, Research Division
That's great  And then when I think about scenarios like we have with the Texas floods -- I'm sure if it's
disclosable we'll hearing about in a couple of weeks","{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.836}",earnings call,1Q,2016
ALL,ALL_1Q16.pdf,"Wilson
Chairman & CEO
Well, I mean, obviously there is risk of loss because homeowners will lose stuff when the house floods 
The government covers flood insurance","{'neg': 0.22, 'neu': 0.714, 'pos': 0.065, 'compound': -0.6124}",earnings call,1Q,2016
ALL,ALL_1Q16.pdf,The government covers flood insurance  We do not,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2016
ALL,ALL_1Q16.pdf,"We do not  Are there things that could go along with that? Cars
get flooded out, things like that, sure, but we factor all of that into our pricing","{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.34}",earnings call,1Q,2016
ALL,ALL_1Q16.pdf,"Are there things that could go along with that? Cars
get flooded out, things like that, sure, but we factor all of that into our pricing  So the Texas floods largely
would not be one of the big elements we view responsible for","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.6542}",earnings call,1Q,2016
ALL,ALL_1Q19.pdf,"We allocate this by state as shown
on the upper left pie chart 
Texas, shown in blue, had significant storms such as hurricanes, hailstorms and tornadoes","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.2023}",earnings call,1Q,2019
ALL,ALL_1Q19.pdf,"Texas, shown in blue, had significant storms such as hurricanes, hailstorms and tornadoes  So its
homeowners business must generate return on the capital needed for these risks","{'neg': 0.073, 'neu': 0.865, 'pos': 0.062, 'compound': -0.0772}",earnings call,1Q,2019
ALL,ALL_1Q19.pdf,"So its
homeowners business must generate return on the capital needed for these risks 
New York, shown in dark red, also had substantial risk -- potential risk from hurricane, while the
probability of loss low in catastrophes is a concentration of high-value homes on Long Island and Allstate's
significant market share results in a large asset amount of capital required to cover this risk","{'neg': 0.173, 'neu': 0.716, 'pos': 0.11, 'compound': -0.5824}",earnings call,1Q,2019
ALL,ALL_1Q19.pdf,"New York, shown in dark red, also had substantial risk -- potential risk from hurricane, while the
probability of loss low in catastrophes is a concentration of high-value homes on Long Island and Allstate's
significant market share results in a large asset amount of capital required to cover this risk  Notably,
Florida, shown in orange on the lower right of this chart, is small in absolute dollars because of our
extensive use of reinsurance and market share that is below 2%","{'neg': 0.141, 'neu': 0.747, 'pos': 0.112, 'compound': -0.397}",earnings call,1Q,2019
ALL,ALL_1Q19.pdf,"So that leads them places
where we have certain concentrations in areas that sometimes have significant catastrophe exposures
and sometimes we have no exposure in areas  So California wildfires, we've had areas where we've had
significant losses you may have seen a year before last and other areas where we had none","{'neg': 0.152, 'neu': 0.754, 'pos': 0.093, 'compound': -0.6808}",earnings call,1Q,2019
ALL,ALL_1Q19.pdf,"So California wildfires, we've had areas where we've had
significant losses you may have seen a year before last and other areas where we had none  So the things
we're working on to improve the business, there are a number of states we need to have significant rate
increases","{'neg': 0.05, 'neu': 0.807, 'pos': 0.143, 'compound': 0.4767}",earnings call,1Q,2019
ALL,ALL_1Q19.pdf,"We did see some modest pressure on
pricing  I think a lot of that was driven by reinsurers kind of reevaluating their wildfire exposure in their
models, but it was not a material move from a pricing standpoint","{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.1531}",earnings call,1Q,2019
ALL,ALL_1Q19.pdf,"I think a lot of that was driven by reinsurers kind of reevaluating their wildfire exposure in their
models, but it was not a material move from a pricing standpoint  So we feel really good about placement
this year","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.6474}",earnings call,1Q,2019
ALL,ALL_1Q19.pdf,"So overall, we feel good about the program 
With Florida, obviously, there've been a lot of stories around the upward development and some of the
hurricane losses","{'neg': 0.088, 'neu': 0.817, 'pos': 0.095, 'compound': 0.0516}",earnings call,1Q,2019
ALL,ALL_1Q19.pdf,"With Florida, obviously, there've been a lot of stories around the upward development and some of the
hurricane losses  Our recoveries over the last couple of years have been a bit more modest, I think, than
others","{'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.4019}",earnings call,1Q,2019
ALL,ALL_1Q22.pdf,"So first, I always start with -- I think we're accountable for the recorded combined ratio  Because ultimately, if we
always had a good underlying, but like we hadn't gotten the right reinsurance or we hadn't been in the right locations and
we hadn't done good risk mapping for wildfire or hail or hurricane or any other exposure and we were constantly running
what the industry or key competitors run, I think you would rightfully hold us accountable for that","{'neg': 0.036, 'neu': 0.862, 'pos': 0.102, 'compound': 0.5806}",earnings call,1Q,2022
ALL,ALL_1Q22.pdf,"Because ultimately, if we
always had a good underlying, but like we hadn't gotten the right reinsurance or we hadn't been in the right locations and
we hadn't done good risk mapping for wildfire or hail or hurricane or any other exposure and we were constantly running
what the industry or key competitors run, I think you would rightfully hold us accountable for that  So I always go back to
the recorded combined ratio","{'neg': 0.038, 'neu': 0.852, 'pos': 0.11, 'compound': 0.5806}",earnings call,1Q,2022
ALL,ALL_2Q07.pdf,"We have many
challenges in front of us, but many of the more difficult decisions have been made and plans have been
and are continuing to be successfully executed 
We've eliminated optional earthquake coverage in most states and are pleased with the excellent progress
we're making in reducing our exposure to hurricanes","{'neg': 0.054, 'neu': 0.679, 'pos': 0.266, 'compound': 0.9367}",earnings call,2Q,2007
ALL,ALL_2Q07.pdf,"We've eliminated optional earthquake coverage in most states and are pleased with the excellent progress
we're making in reducing our exposure to hurricanes  An important part of that continued progress was
the completion of our 2007 catastrophe reinsurance program, which will provide us with a significant
protection from hurricane, earthquake, and fire following earthquake catastrophe losses","{'neg': 0.184, 'neu': 0.608, 'pos': 0.209, 'compound': -0.0258}",earnings call,2Q,2007
ALL,ALL_2Q07.pdf,"An important part of that continued progress was
the completion of our 2007 catastrophe reinsurance program, which will provide us with a significant
protection from hurricane, earthquake, and fire following earthquake catastrophe losses 
We not only completed our Florida agreements, we also executed an agreement for index based
collateralized reinsurance coverage for hurricane losses in New York, New Jersey, and Connecticut over aTHE ALLSTATE CORPORATION FQ2 2007 EARNINGS CALL  JUL 19, 2007
Copyright © 2018 S&P Global Market Intelligence, a division of S&P Global Inc","{'neg': 0.157, 'neu': 0.702, 'pos': 0.14, 'compound': -0.5859}",earnings call,2Q,2007
ALL,ALL_2Q07.pdf,"We not only completed our Florida agreements, we also executed an agreement for index based
collateralized reinsurance coverage for hurricane losses in New York, New Jersey, and Connecticut over aTHE ALLSTATE CORPORATION FQ2 2007 EARNINGS CALL  JUL 19, 2007
Copyright © 2018 S&P Global Market Intelligence, a division of S&P Global Inc  All Rights reserved","{'neg': 0.043, 'neu': 0.821, 'pos': 0.135, 'compound': 0.6908}",earnings call,2Q,2007
ALL,ALL_2Q07.pdf,"The agreement was placed with the collateralized entity, which issued $250 million of
catastrophe bonds for unrelated investors 
Four separate one-year agreements were completed by Allstate Floridian Insurance Company and its
subsidiaries in coordination with the coverage from the Florida hurricane catastrophe fund","{'neg': 0.166, 'neu': 0.734, 'pos': 0.1, 'compound': -0.6705}",earnings call,2Q,2007
ALL,ALL_2Q07.pdf,"Four separate one-year agreements were completed by Allstate Floridian Insurance Company and its
subsidiaries in coordination with the coverage from the Florida hurricane catastrophe fund  Details of the
Florida and northeast agreements as well as all of our other reinsurance agreements are available on
our Allstate website and as in the past we have included examples of the expected recoveries from these
agreements as a result of a variety of potential catastrophes","{'neg': 0.054, 'neu': 0.816, 'pos': 0.13, 'compound': 0.4767}",earnings call,2Q,2007
